sys_RespNum;Task;Concept;Attribute1;Attribute2;Attribute3;Attribute4;Response
1113;19;2;1;3;3;2;0
1113;20;1;1;2;1;3;0
1113;20;2;2;1;2;1;1
1113;21;1;3;1;2;2;1
1113;21;2;2;1;3;2;0
1114;1;1;2;1;2;2;0
1114;1;2;1;3;3;2;1
1114;2;1;3;3;2;3;0
1114;2;2;1;1;1;1;1
1114;3;1;2;3;3;3;0
1114;3;2;2;2;3;1;1
1114;4;1;2;2;3;1;0
1114;4;2;3;3;1;2;1
1114;5;1;2;3;2;2;0
1114;5;2;3;2;1;3;1
1114;6;1;2;3;3;1;0
1114;6;2;1;3;1;2;0
1114;7;1;3;1;3;2;0
1114;7;2;1;2;3;2;0
1114;8;1;1;1;1;1;0
1114;8;2;1;1;2;3;0
1114;9;1;1;2;1;3;0
1114;9;2;1;2;2;2;0
1114;10;1;3;1;2;2;0
1114;10;2;3;2;2;1;0
1114;11;1;2;3;3;1;0
1114;11;2;2;2;2;3;0
1114;12;1;1;2;2;3;0
1114;12;2;2;2;1;2;0
1114;13;1;3;3;2;1;0
1114;13;2;1;1;1;1;0
1114;14;1;3;3;3;2;0
1114;14;2;3;3;3;1;0
1114;15;1;2;2;1;3;0
1114;15;2;2;1;2;3;0
1114;16;1;3;3;3;2;0
1114;16;2;1;3;2;2;0
1114;17;1;3;2;2;3;0
1114;17;2;1;3;1;2;0
1114;18;1;2;3;3;3;0
1114;18;2;2;3;3;2;0
1114;19;1;2;3;3;3;0
1114;19;2;3;3;2;1;0
1114;20;1;1;3;3;1;0
1114;20;2;2;1;3;1;0
1114;21;1;2;1;1;1;0
1114;21;2;1;3;1;1;0
1115;1;1;3;1;1;3;1
1115;1;2;1;3;1;2;0
1115;2;1;1;3;3;3;0
1115;2;2;3;1;2;1;1
1115;3;1;3;2;2;2;1
1115;3;2;3;3;3;1;0
1115;4;1;2;1;2;1;1
1115;4;2;1;1;2;3;0
1115;5;1;1;1;1;2;1
1115;5;2;3;1;3;1;0
1115;6;1;2;1;2;2;0
1115;6;2;1;2;3;3;1
1115;7;1;1;2;3;2;0
1115;7;2;2;1;1;2;1
1115;8;1;1;2;3;3;1
1115;8;2;2;2;3;1;0
1115;9;1;1;2;3;1;0
1115;9;2;3;2;1;1;1
1115;10;1;1;3;3;3;0
1115;10;2;2;2;1;3;1
1115;11;1;1;3;1;3;1
1115;11;2;1;1;1;1;0
1115;12;1;3;2;3;1;0
1115;12;2;1;3;1;1;1
1115;13;1;1;3;2;1;0
1115;13;2;2;2;1;2;1
1115;14;1;1;2;2;1;0
1115;14;2;3;1;1;1;1
1115;15;1;3;1;1;2;1
1115;15;2;1;2;1;3;0
1115;16;1;2;2;3;3;0
1115;16;2;1;2;1;2;1
1115;17;1;3;1;1;2;1
1115;17;2;1;2;1;2;0
1115;18;1;2;3;2;3;0
1115;18;2;3;2;2;3;1
1115;19;1;3;2;3;3;1
1115;19;2;3;1;3;1;0
1115;20;1;3;3;3;2;0
1115;20;2;2;3;2;2;1
1115;21;1;2;1;2;3;1
1115;21;2;1;2;3;1;0
1116;1;1;2;2;2;1;1
1116;1;2;2;3;3;2;0
1116;2;1;3;1;1;1;0
1116;2;2;1;1;3;2;1
1116;3;1;2;1;1;3;0
1116;3;2;1;1;2;3;1
1116;4;1;2;2;1;1;1
1116;4;2;3;1;1;2;0
1116;5;1;2;3;2;3;0
1116;5;2;3;2;3;3;1
1116;6;1;1;3;3;1;0
1116;6;2;1;1;3;1;1
1116;7;1;1;3;1;2;0
1116;7;2;3;1;1;1;1
1116;8;1;3;2;2;1;1
1116;8;2;1;1;2;3;0
1116;9;1;1;3;2;1;0
1116;9;2;3;1;2;3;1
1116;10;1;2;2;3;3;1
1116;10;2;3;2;1;1;0
1116;11;1;1;1;1;3;0
1116;11;2;1;3;2;2;1
1116;12;1;3;1;2;2;1
1116;12;2;2;3;1;2;0
1116;13;1;3;1;2;2;0
1116;13;2;3;3;1;3;1
1116;14;1;3;3;1;1;1
1116;14;2;2;1;2;2;0
1116;15;1;3;1;3;1;0
1116;15;2;3;1;2;1;1
1116;16;1;2;2;2;2;0
1116;16;2;2;1;3;1;1
1116;17;1;1;2;1;3;0
1116;17;2;1;1;1;2;1
1116;18;1;2;1;2;3;1
1116;18;2;1;1;1;2;0
1116;19;1;3;3;1;3;0
1116;19;2;1;1;2;3;1
1116;20;1;3;2;2;1;0
1116;20;2;1;2;3;3;1
1116;21;1;2;1;3;3;0
1116;21;2;1;2;2;1;1
1117;1;1;2;2;3;1;1
1117;1;2;2;2;3;1;0
1117;2;1;2;2;2;2;1
1117;2;2;1;3;2;1;0
1117;3;1;2;3;2;1;0
1117;3;2;1;1;1;3;1
1117;4;1;2;1;3;3;0
1117;4;2;1;2;1;1;1
1117;5;1;3;3;2;1;1
1117;5;2;3;2;2;2;0
1117;6;1;2;2;1;1;0
1117;6;2;2;2;1;3;1
1117;7;1;3;2;3;3;1
1117;7;2;1;2;2;3;0
1117;8;1;2;2;2;3;1
1117;8;2;2;1;3;3;0
1117;9;1;2;2;1;1;0
1117;9;2;1;1;2;2;1
1117;10;1;1;3;1;3;0
1117;10;2;3;2;1;1;1
1117;11;1;1;2;1;2;1
1117;11;2;3;2;3;3;0
1117;12;1;1;1;2;3;0
1117;12;2;1;2;2;2;1
1117;13;1;3;1;3;3;1
1117;13;2;2;3;2;1;0
1117;14;1;1;2;3;3;1
1117;14;2;3;2;2;3;0
1117;15;1;1;2;3;3;1
1117;15;2;2;3;3;3;0
1117;16;1;2;2;3;1;1
1117;16;2;3;1;3;2;0
1117;17;1;3;3;2;2;0
1117;17;2;1;1;1;3;1
1117;18;1;2;3;2;3;1
1117;18;2;1;3;2;2;0
1117;19;1;3;2;1;3;0
1117;19;2;1;2;2;2;1
1117;20;1;2;2;2;3;1
1117;20;2;3;3;2;3;0
1117;21;1;1;3;1;2;1
1117;21;2;3;1;1;1;0
1118;1;1;1;3;2;2;1
1118;1;2;3;1;2;2;0
1118;2;1;3;1;2;3;0
1118;2;2;1;2;1;2;1
1118;3;1;3;3;2;1;1
1118;3;2;3;2;2;2;0
1118;4;1;1;1;3;3;0
1118;4;2;3;3;3;2;1
1118;5;1;2;2;2;3;1
1118;5;2;2;3;3;1;0
1118;6;1;1;3;1;3;0
1118;6;2;3;3;2;3;1
1118;7;1;2;1;1;1;0
1118;7;2;1;2;3;2;1
1118;8;1;1;1;1;2;1
1118;8;2;1;1;1;1;0
1118;9;1;2;1;2;2;0
1118;9;2;3;2;3;2;1
1118;10;1;3;3;1;2;1
1118;10;2;2;1;2;2;0
1118;11;1;1;2;3;2;1
1118;11;2;1;3;3;2;0
1118;12;1;2;1;1;2;1
1118;12;2;3;3;2;2;0
1118;13;1;1;3;3;1;0
1118;13;2;3;1;1;3;1
1118;14;1;1;1;3;1;1
1118;14;2;3;1;2;2;0
1118;15;1;1;3;1;2;1
1118;15;2;3;2;3;3;0
1118;16;1;1;1;2;3;0
1118;16;2;2;1;3;2;1
1118;17;1;2;2;3;2;1
1118;17;2;2;2;1;1;0
1118;18;1;2;2;1;2;0
1118;18;2;3;3;1;3;1
1118;19;1;3;1;2;1;0
1118;19;2;3;1;2;1;1
1118;20;1;1;3;2;3;1
1118;20;2;2;3;2;1;0
1118;21;1;1;3;3;1;1
1118;21;2;3;2;2;2;0
1119;1;1;2;1;1;1;1
1119;1;2;1;3;3;3;0
1119;2;1;1;2;2;2;1
1119;2;2;1;2;3;3;0
1119;3;1;1;2;2;1;1
1119;3;2;2;2;3;1;0
1119;4;1;1;2;3;2;0
1119;4;2;1;2;2;3;1
1119;5;1;3;2;1;3;0
1119;5;2;2;1;2;3;1
1119;6;1;1;2;1;3;1
1119;6;2;1;2;3;1;0
1119;7;1;3;2;3;2;0
1119;7;2;1;1;3;3;1
1119;8;1;3;2;3;2;0
1119;8;2;3;2;1;3;1
1119;9;1;3;3;2;1;0
1119;9;2;3;1;1;3;1
1119;10;1;3;2;3;1;0
1119;10;2;1;3;1;2;1
1119;11;1;1;2;3;1;0
1119;11;2;2;3;2;3;1
1119;12;1;1;2;1;1;0
1119;12;2;2;2;3;3;1
1119;13;1;2;3;1;1;1
1119;13;2;2;1;3;2;0
1119;14;1;3;1;3;3;1
1119;14;2;1;3;2;2;0
1119;15;1;3;2;3;1;0
1119;15;2;3;2;1;2;1
1119;16;1;3;1;1;1;1
1119;16;2;3;1;3;3;0
1119;17;1;3;2;2;2;1
1119;17;2;3;1;2;1;0
1119;18;1;1;3;3;2;1
1119;18;2;1;1;1;3;0
1119;19;1;2;2;1;1;0
1119;19;2;1;2;1;1;1
1119;20;1;1;1;1;2;0
1119;20;2;3;3;2;2;1
1119;21;1;2;3;2;3;0
1119;21;2;3;3;2;2;1
1120;1;1;3;3;1;2;1
1120;1;2;2;3;3;1;0
1120;2;1;1;3;2;2;1
1120;2;2;1;3;2;2;0
1120;3;1;1;1;3;1;0
1120;3;2;2;2;2;3;1
1120;4;1;2;1;3;1;1
1120;4;2;2;1;3;3;0
1120;5;1;2;3;3;2;1
1120;5;2;2;3;2;3;0
1120;6;1;1;3;3;1;0
1120;6;2;3;1;1;3;1
1120;7;1;2;2;2;1;1
1120;7;2;2;1;2;1;0
1120;8;1;1;3;3;1;0
1120;8;2;1;2;3;3;1
1120;9;1;2;2;2;2;1
1120;9;2;1;2;2;3;0
1120;10;1;2;2;1;1;1
1120;10;2;3;1;3;1;0
1120;11;1;3;1;2;3;0
1120;11;2;2;1;1;3;1
1120;12;1;3;2;2;3;1
1120;12;2;3;1;1;2;0
1120;13;1;3;1;2;2;1
1120;13;2;2;3;1;3;0
1120;14;1;1;1;2;3;1
1120;14;2;1;2;2;2;0
1120;15;1;3;3;1;3;1
1120;15;2;2;3;3;3;0
1120;16;1;2;1;2;1;1
1120;16;2;3;1;3;3;0
1120;17;1;1;3;1;1;0
1120;17;2;2;1;2;3;1
1120;18;1;3;2;1;1;0
1120;18;2;2;1;2;3;1
1120;19;1;1;2;3;1;0
1120;19;2;1;3;2;1;1
1120;20;1;1;1;3;2;1
1120;20;2;2;3;2;1;0
1120;21;1;2;1;1;3;0
1120;21;2;1;1;2;3;1
1121;1;1;1;2;3;3;1
1121;1;2;1;2;2;1;0
1121;2;1;2;3;1;2;0
1121;2;2;1;2;2;2;1
1121;3;1;1;1;3;3;1
1121;3;2;2;3;2;3;0
1121;4;1;1;3;2;2;1
1121;4;2;1;2;1;2;0
1121;5;1;1;1;2;2;0
1121;5;2;1;3;3;1;1
1121;6;1;1;2;1;2;1
1121;6;2;1;1;2;1;0
1121;7;1;1;2;1;1;1
1121;7;2;1;3;3;2;0
1121;8;1;2;2;2;1;0
1121;8;2;3;3;2;3;1
1121;9;1;2;3;3;2;0
1121;9;2;1;2;1;2;1
1121;10;1;1;3;1;1;0
1121;10;2;1;3;2;3;1
1121;11;1;2;1;1;1;1
1121;11;2;3;3;2;3;0
1121;12;1;2;2;3;2;0
1121;12;2;2;3;1;3;1
1121;13;1;1;3;3;3;1
1121;13;2;3;1;2;3;0
1121;14;1;3;2;3;3;0
1121;14;2;1;2;3;3;1
1121;15;1;3;2;2;2;1
1121;15;2;3;2;2;3;0
1121;16;1;2;1;1;1;1
1121;16;2;1;2;3;1;0
1121;17;1;1;3;2;1;0
1121;17;2;1;3;3;3;1
1121;18;1;2;3;2;2;1
1121;18;2;1;3;1;3;0
1121;19;1;2;3;1;1;0
1121;19;2;2;2;1;3;1
1121;20;1;1;3;2;3;0
1121;20;2;3;2;2;2;1
1121;21;1;2;2;1;1;0
1121;21;2;1;2;3;1;1
1122;1;1;2;3;2;3;1
1122;1;2;1;3;1;3;0
1122;2;1;2;2;3;3;0
1122;2;2;3;2;2;3;1
1122;3;1;2;3;1;2;0
1122;3;2;3;2;3;1;1
1122;4;1;2;1;3;1;0
1122;4;2;2;3;2;2;1
1122;5;1;3;3;3;3;1
1122;5;2;3;1;2;1;0
1122;6;1;3;3;2;1;0
1122;6;2;2;1;1;3;1
1122;7;1;3;1;3;3;1
1122;7;2;3;1;3;2;0
1122;8;1;2;1;2;3;0
1122;8;2;2;3;1;1;1
1122;9;1;2;1;2;3;0
1122;9;2;1;2;2;1;1
1122;10;1;2;1;3;1;0
1122;10;2;3;3;3;3;1
1122;11;1;3;1;1;3;0
1122;11;2;3;3;2;1;1
1122;12;1;3;2;2;2;1
1122;12;2;3;3;3;3;0
1122;13;1;3;1;2;3;1
1122;13;2;2;3;2;3;0
1122;14;1;2;1;2;2;0
1122;14;2;3;1;1;1;1
1122;15;1;1;3;1;2;1
1122;15;2;2;3;1;2;0
1122;16;1;1;1;1;1;1
1122;16;2;3;2;3;1;0
1122;17;1;2;1;1;3;0
1122;17;2;3;3;1;3;1
1122;18;1;1;1;3;2;0
1122;18;2;3;1;1;3;1
1122;19;1;1;1;3;3;0
1122;19;2;2;1;3;3;1
1122;20;1;2;1;2;2;1
1122;20;2;1;3;2;1;0
1122;21;1;2;2;3;1;1
1122;21;2;3;3;1;1;0
1123;1;1;3;3;3;1;0
1123;1;2;1;3;1;2;1
1123;2;1;3;1;2;3;1
1123;2;2;3;1;1;1;0
1123;3;1;2;3;2;2;0
1123;3;2;2;1;1;3;1
1123;4;1;3;2;2;1;0
1123;4;2;3;2;3;1;1
1123;5;1;3;2;3;1;0
1123;5;2;1;1;3;2;1
1123;6;1;3;3;1;1;0
1123;6;2;3;1;3;2;1
1123;7;1;1;2;1;1;0
1123;7;2;2;3;2;1;1
1123;8;1;1;3;1;2;0
1123;8;2;3;3;1;3;1
1123;9;1;1;1;3;1;0
1123;9;2;1;2;3;1;1
1123;10;1;1;3;2;2;0
1123;10;2;3;2;2;3;1
1123;11;1;1;3;1;3;0
1123;11;2;1;1;3;1;1
1123;12;1;2;2;3;3;0
1123;12;2;1;2;3;2;1
1123;13;1;3;2;2;1;0
1123;13;2;1;3;3;1;1
1123;14;1;3;3;2;3;0
1123;14;2;3;3;1;3;1
1123;15;1;3;1;2;1;1
1123;15;2;1;2;2;3;0
1123;16;1;3;2;3;3;0
1123;16;2;2;3;2;3;1
1123;17;1;3;3;1;2;0
1123;17;2;3;3;3;2;1
1123;18;1;1;2;2;1;0
1123;18;2;2;1;1;3;1
1123;19;1;2;3;1;2;0
1123;19;2;2;1;3;1;1
1123;20;1;1;2;3;1;0
1123;20;2;2;3;2;2;1
1123;21;1;1;3;1;2;0
1123;21;2;1;3;3;1;1
1124;1;1;1;3;3;1;1
1124;1;2;2;1;3;3;0
1124;2;1;1;3;3;3;0
1124;2;2;1;3;2;2;1
1124;3;1;2;1;3;3;1
1124;3;2;3;1;1;2;0
1124;4;1;2;2;1;1;1
1124;4;2;3;3;1;1;0
1124;5;1;2;1;1;1;0
1124;5;2;2;1;2;2;1
1124;6;1;1;1;3;1;1
1124;6;2;2;3;3;1;0
1124;7;1;3;2;2;1;0
1124;7;2;2;1;2;2;1
1124;8;1;1;1;1;3;1
1124;8;2;1;2;2;3;0
1124;9;1;1;3;1;2;0
1124;9;2;3;2;3;1;1
1124;10;1;3;3;1;2;1
1124;10;2;3;1;1;2;0
1124;11;1;1;1;3;1;0
1124;11;2;1;2;2;1;1
1124;12;1;1;1;2;3;1
1124;12;2;1;1;3;3;0
1124;13;1;1;2;3;3;1
1124;13;2;1;2;3;3;0
1124;14;1;3;1;2;1;1
1124;14;2;2;3;2;2;0
1124;15;1;1;1;3;2;0
1124;15;2;1;2;2;3;1
1124;16;1;2;2;2;2;0
1124;16;2;1;1;2;1;1
1124;17;1;2;3;2;3;0
1124;17;2;3;3;3;3;1
1124;18;1;3;2;2;1;0
1124;18;2;1;2;3;3;1
1124;19;1;2;1;1;2;0
1124;19;2;3;2;1;3;1
1124;20;1;2;3;2;2;1
1124;20;2;2;3;1;3;0
1124;21;1;2;2;2;1;1
1124;21;2;1;2;2;3;0
1125;1;1;2;2;3;1;1
1125;1;2;1;3;1;1;0
1125;2;1;3;2;3;2;1
1125;2;2;2;2;3;1;0
1125;3;1;2;2;2;1;0
1125;3;2;2;1;3;2;1
1125;4;1;2;1;2;1;0
1125;4;2;1;1;3;2;1
1125;5;1;3;2;3;3;0
1125;5;2;1;1;2;2;1
1125;6;1;2;3;2;3;1
1125;6;2;2;1;2;3;0
1125;7;1;3;2;1;2;1
1125;7;2;3;2;1;3;0
1125;8;1;2;1;2;1;0
1125;8;2;3;1;2;3;1
1125;9;1;3;3;3;3;0
1125;9;2;1;1;1;3;1
1125;10;1;2;3;2;2;1
1125;10;2;2;1;2;3;0
1125;11;1;2;2;3;3;0
1125;11;2;1;3;2;3;1
1125;12;1;1;1;3;2;0
1125;12;2;3;2;3;3;1
1125;13;1;1;1;3;2;1
1125;13;2;2;1;3;1;0
1125;14;1;2;2;2;3;1
1125;14;2;2;3;2;1;0
1125;15;1;2;2;1;1;1
1125;15;2;3;3;2;2;0
1125;16;1;2;1;2;2;0
1125;16;2;3;1;3;1;1
1125;17;1;2;3;1;2;1
1125;17;2;1;2;3;1;0
1125;18;1;3;3;2;2;1
1125;18;2;2;3;1;3;0
1125;19;1;2;2;2;2;1
1125;19;2;2;1;1;2;0
1125;20;1;3;2;1;1;0
1125;20;2;2;2;3;3;1
1125;21;1;2;3;3;2;0
1125;21;2;1;3;2;2;1
1126;1;1;3;2;3;1;1
1126;1;2;3;1;1;3;0
1126;2;1;3;2;3;3;1
1126;2;2;3;3;1;2;0
1126;3;1;3;3;2;3;0
1126;3;2;1;1;1;2;1
1126;4;1;3;2;2;3;1
1126;4;2;3;1;2;1;0
1126;5;1;3;2;1;2;1
1126;5;2;1;1;2;3;0
1126;6;1;2;1;1;3;1
1126;6;2;3;1;3;3;0
1126;7;1;3;2;1;1;0
1126;7;2;3;3;2;2;1
1126;8;1;1;2;2;3;1
1126;8;2;3;3;1;3;0
1126;9;1;2;3;1;3;0
1126;9;2;1;2;2;2;1
1126;10;1;2;2;2;1;0
1126;10;2;2;3;1;2;1
1126;11;1;1;2;2;3;0
1126;11;2;2;1;3;2;1
1126;12;1;2;1;1;2;1
1126;12;2;2;1;3;2;0
1126;13;1;3;2;3;1;1
1126;13;2;1;3;3;3;0
1126;14;1;2;2;3;2;0
1126;14;2;2;1;3;3;1
1126;15;1;3;2;2;2;0
1126;15;2;2;2;3;3;1
1126;16;1;3;3;1;2;0
1126;16;2;1;2;1;1;1
1126;17;1;1;3;2;1;1
1126;17;2;1;3;2;1;0
1126;18;1;3;2;3;2;0
1126;18;2;1;3;1;2;1
1126;19;1;3;2;3;3;0
1126;19;2;1;2;1;2;1
1126;20;1;1;3;3;3;1
1126;20;2;3;1;1;3;0
1126;21;1;3;2;2;2;1
1126;21;2;3;1;3;2;0
1127;1;1;2;2;3;3;1
1127;1;2;2;3;2;2;0
1127;2;1;3;1;3;2;0
1127;2;2;2;2;2;2;1
1127;3;1;1;1;2;3;1
1127;3;2;2;3;1;3;0
1127;4;1;1;3;1;2;0
1127;4;2;1;1;1;2;1
1127;5;1;3;3;3;2;0
1127;5;2;3;1;3;3;1
1127;6;1;3;3;3;2;0
1127;6;2;3;1;2;2;1
1127;7;1;2;1;1;2;1
1127;7;2;2;1;3;2;0
1127;8;1;1;2;3;1;1
1127;8;2;1;2;3;3;0
1127;9;1;1;2;3;2;1
1127;9;2;2;1;2;2;0
1127;10;1;1;3;2;2;1
1127;10;2;2;3;1;2;0
1127;11;1;1;3;1;1;1
1127;11;2;2;3;3;3;0
1127;12;1;1;3;1;2;0
1127;12;2;2;1;2;1;1
1127;13;1;1;3;2;3;1
1127;13;2;2;3;3;1;0
1127;14;1;3;3;3;2;0
1127;14;2;1;1;1;2;1
1127;15;1;2;1;3;3;1
1127;15;2;1;1;3;3;0
1127;16;1;2;1;1;1;0
1127;16;2;1;1;2;3;1
1127;17;1;3;2;2;2;1
1127;17;2;2;3;1;1;0
1127;18;1;3;2;1;2;0
1127;18;2;2;2;2;3;1
1127;19;1;1;2;2;2;1
1127;19;2;2;1;3;1;0
1127;20;1;1;2;3;3;1
1127;20;2;3;1;1;1;0
1127;21;1;2;1;2;3;1
1127;21;2;1;1;3;2;0
1128;1;1;2;3;1;3;1
1128;1;2;2;1;2;2;0
1128;2;1;1;2;1;1;0
1128;2;2;3;1;3;3;1
1128;3;1;3;3;1;1;1
1128;3;2;2;3;1;1;0
1128;4;1;2;2;3;3;1
1128;4;2;3;1;1;1;0
1128;5;1;1;1;2;1;0
1128;5;2;1;2;1;1;1
1128;6;1;3;1;2;2;0
1128;6;2;2;2;2;2;1
1128;7;1;1;2;2;2;0
1128;7;2;1;3;1;2;1
1128;8;1;1;1;1;1;0
1128;8;2;2;3;1;1;1
1128;9;1;1;1;1;2;0
1128;9;2;2;2;3;1;1
1128;10;1;3;1;3;2;0
1128;10;2;1;1;1;3;1
1128;11;1;1;1;2;3;0
1128;11;2;2;1;3;2;1
1128;12;1;2;3;3;3;1
1128;12;2;3;2;2;2;0
1128;13;1;2;2;3;2;0
1128;13;2;1;3;3;2;1
1128;14;1;3;3;1;3;0
1128;14;2;1;2;3;1;1
1128;15;1;2;3;3;1;1
1128;15;2;3;2;1;1;0
1128;16;1;3;2;2;1;0
1128;16;2;3;1;1;1;1
1128;17;1;3;2;2;2;0
1128;17;2;3;2;1;1;1
1128;18;1;3;2;2;1;0
1128;18;2;3;1;3;2;1
1128;19;1;1;2;2;2;0
1128;19;2;3;1;3;3;1
1128;20;1;1;2;1;3;1
1128;20;2;2;3;1;2;0
1128;21;1;1;2;2;1;0
1128;21;2;3;1;2;1;1
1129;1;1;3;2;2;1;1
1129;1;2;2;3;2;3;0
1129;2;1;3;2;3;1;1
1129;2;2;1;1;2;1;0
1129;3;1;3;3;1;1;0
1129;3;2;3;3;2;3;1
1129;4;1;1;1;3;1;1
1129;4;2;2;2;2;3;0
1129;5;1;2;2;1;3;0
1129;5;2;2;2;3;1;1
1129;6;1;3;1;3;3;0
1129;6;2;2;2;1;1;1
1129;7;1;2;1;1;3;0
1129;7;2;2;3;3;1;1
1129;8;1;1;2;3;2;1
1129;8;2;3;3;2;3;0
1129;9;1;2;1;3;3;0
1129;9;2;2;3;3;1;1
1129;10;1;2;2;1;1;1
1129;10;2;3;3;2;2;0
1129;11;1;3;2;2;1;1
1129;11;2;2;3;2;3;0
1129;12;1;1;1;3;1;1
1129;12;2;1;3;1;3;0
1129;13;1;3;2;2;3;0
1129;13;2;1;2;1;3;1
1129;14;1;1;2;3;3;1
1129;14;2;1;2;3;1;0
1129;15;1;2;2;2;1;0
1129;15;2;2;2;2;3;1
1129;16;1;1;3;2;3;1
1129;16;2;3;2;2;2;0
1129;17;1;3;2;1;2;1
1129;17;2;3;3;1;2;0
1129;18;1;3;2;1;2;1
1129;18;2;1;2;2;1;0
1129;19;1;2;1;3;2;1
1129;19;2;2;2;1;1;0
1129;20;1;2;3;3;2;0
1129;20;2;1;3;2;2;1
1129;21;1;2;3;1;2;1
1129;21;2;3;2;3;1;0
1130;1;1;2;1;2;1;1
1130;1;2;3;3;2;2;0
1130;2;1;2;1;1;2;1
1130;2;2;2;1;2;3;0
1130;3;1;2;2;2;2;1
1130;3;2;2;2;2;1;0
1130;4;1;2;1;2;2;0
1130;4;2;2;2;3;3;1
1130;5;1;1;2;1;1;1
1130;5;2;3;1;3;3;0
1130;6;1;3;2;1;3;0
1130;6;2;3;1;2;2;1
1130;7;1;2;3;3;1;0
1130;7;2;2;3;2;3;1
1130;8;1;1;2;2;3;0
1130;8;2;2;1;3;3;1
1130;9;1;1;2;2;2;1
1130;9;2;1;3;1;2;0
1130;10;1;3;3;3;3;0
1130;10;2;1;1;3;3;1
1130;11;1;2;2;1;2;1
1130;11;2;2;3;3;3;0
1130;12;1;1;3;3;2;0
1130;12;2;3;2;2;1;1
1130;13;1;1;2;3;3;1
1130;13;2;2;3;3;2;0
1130;14;1;1;3;1;1;0
1130;14;2;2;1;3;1;1
1130;15;1;2;3;1;1;1
1130;15;2;3;1;1;2;0
1130;16;1;3;2;1;1;1
1130;16;2;2;1;1;2;0
1130;17;1;1;1;2;2;0
1130;17;2;1;1;2;2;1
1130;18;1;2;2;3;2;1
1130;18;2;2;2;2;3;0
1130;19;1;2;2;3;1;0
1130;19;2;2;3;2;3;1
1130;20;1;3;3;3;2;0
1130;20;2;2;3;3;3;1
1130;21;1;1;3;1;3;0
1130;21;2;2;3;1;1;1
1131;1;1;2;1;3;1;1
1131;1;2;3;1;3;1;0
1131;2;1;2;2;3;2;1
1131;2;2;1;1;2;1;0
1131;3;1;3;2;1;2;0
1131;3;2;3;3;2;2;1
1131;4;1;2;1;2;2;0
1131;4;2;3;3;3;1;1
1131;5;1;3;1;3;2;1
1131;5;2;2;2;3;2;0
1131;6;1;2;2;2;1;1
1131;6;2;1;3;2;3;0
1131;7;1;3;2;2;1;0
1131;7;2;3;3;2;2;1
1131;8;1;3;1;1;3;1
1131;8;2;1;1;3;3;0
1131;9;1;1;1;3;2;0
1131;9;2;3;2;2;2;1
1131;10;1;1;2;2;3;1
1131;10;2;2;2;3;1;0
1131;11;1;1;2;2;1;0
1131;11;2;2;2;1;1;1
1131;12;1;2;1;3;1;0
1131;12;2;3;2;2;2;1
1131;13;1;1;3;1;3;0
1131;13;2;1;1;3;1;1
1131;14;1;1;2;2;3;1
1131;14;2;1;3;3;1;0
1131;15;1;2;2;1;1;0
1131;15;2;3;2;1;1;1
1131;16;1;3;2;3;3;1
1131;16;2;1;2;3;3;0
1131;17;1;2;3;1;1;1
1131;17;2;2;3;2;3;0
1131;18;1;1;2;2;3;1
1131;18;2;1;1;3;1;0
1131;19;1;3;2;1;3;1
1131;19;2;1;2;3;1;0
1131;20;1;2;3;1;1;0
1131;20;2;3;1;1;1;1
1131;21;1;1;1;1;2;1
1131;21;2;2;2;3;1;0
1132;1;1;2;3;2;1;1
1132;1;2;3;2;1;3;0
1132;2;1;2;1;1;1;1
1132;2;2;2;1;2;2;0
1132;3;1;2;1;1;1;0
1132;3;2;1;3;2;2;1
1132;4;1;3;2;2;3;0
1132;4;2;1;1;1;3;1
1132;5;1;3;3;1;3;1
1132;5;2;3;1;2;3;0
1132;6;1;1;3;2;1;1
1132;6;2;2;1;1;1;0
1132;7;1;3;1;1;2;0
1132;7;2;1;2;2;2;1
1132;8;1;1;2;3;2;0
1132;8;2;2;3;3;3;1
1132;9;1;1;2;2;2;1
1132;9;2;3;1;2;2;0
1132;10;1;1;1;2;1;1
1132;10;2;2;3;2;3;0
1132;11;1;2;3;2;3;0
1132;11;2;2;3;3;2;1
1132;12;1;1;1;3;3;0
1132;12;2;3;1;1;2;1
1132;13;1;2;1;3;1;0
1132;13;2;1;1;3;1;1
1132;14;1;2;3;3;2;0
1132;14;2;1;3;3;1;1
1132;15;1;3;2;3;3;0
1132;15;2;2;3;2;2;1
1132;16;1;1;2;2;3;0
1132;16;2;2;2;1;2;1
1132;17;1;1;1;1;3;1
1132;17;2;2;3;3;1;0
1132;18;1;3;2;2;1;0
1132;18;2;3;3;2;1;1
1132;19;1;3;2;3;3;1
1132;19;2;3;1;1;1;0
1132;20;1;3;2;2;2;0
1132;20;2;1;3;3;1;1
1132;21;1;1;1;3;1;1
1132;21;2;3;2;2;3;0
1133;1;1;1;3;1;1;1
1133;1;2;3;1;2;2;0
1133;2;1;2;1;2;1;0
1133;2;2;2;3;1;3;1
1133;3;1;2;2;1;3;1
1133;3;2;3;3;1;3;0
1133;4;1;3;2;1;3;1
1133;4;2;2;1;2;3;0
1133;5;1;3;3;3;1;1
1133;5;2;2;3;1;2;0
1133;6;1;1;2;1;2;0
1133;6;2;3;2;1;1;1
1133;7;1;1;2;2;1;1
1133;7;2;1;1;2;3;0
1133;8;1;2;2;2;1;0
1133;8;2;1;2;3;1;1
1133;9;1;1;1;1;3;0
1133;9;2;2;1;2;3;1
